4	7	-7	-14827	301	356	213	361457407	361464954
4	7	-7	-14827	301	356	213	361464974	361472756
4	8	-5	-14827	301	356	213	361472767	361478566
5	10	-4	-14839	302	355	238	361478573	361485373
5	10	-4	-14839	302	355	238	361485380	361492865
5	8	-10	-14839	302	355	238	361492872	361501329
5	9	-9	-14839	302	355	238	361501337	361509767
5	10	-6	-14839	302	355	238	361509774	361517068
5	9	-3	-14839	302	355	238	361517075	361524784
5	9	-3	-14858	303	355	24	361524803	361531043
2	9	-6	-14858	303	355	24	361531051	361539536
1	8	-3	-14858	303	355	24	361539543	361546884
5	10	-7	-14858	303	355	24	361546891	361554168
5	10	-7	-14858	303	355	24	361554175	361562372
2	11	-4	-14858	303	355	24	361562379	361571004
7	9	-7	-14858	303	355	24	361571011	361576667
7	9	-7	-14878	304	354	67	361576675	361582489
4	11	-10	-14878	304	354	67	361582496	361590794
2	10	-4	-14878	304	354	67	361590801	361598827
6	11	-9	-14878	304	354	67	361598838	361605591
6	11	-9	-14878	304	354	67	361605598	361613124
5	11	-5	-14878	304	354	67	361613131	361621582
5	9	-5	-14878	304	354	67	361621589	361627630
5	6	-3	-14901	305	353	117	361627645	361634197
5	6	-3	-14901	305	353	117	361634204	361642490
5	8	-6	-14901	305	353	117	361642497	361651062
3	10	-10	-14901	305	353	117	361651078	361659355
5	9	-7	-14901	305	353	117	361659362	361666500
5	9	-5	-14901	305	353	117	361666511	361676035
5	9	-5	-14927	306	352	173	361676054	361682227
3	9	-3	-14927	306	352	173	361682234	361690746
2	9	-3	-14927	306	352	173	361690753	361698825
3	10	-5	-14927	306	352	173	361698832	361705835
3	10	-5	-14927	306	352	173	361705842	361713284
4	9	-5	-14927	306	352	173	361713292	361721693
4	8	-5	-14927	306	352	173	361721701	361727445
2	8	-1	-14951	308	350	226	361727456	361733733
2	8	-1	-14951	308	350	226	361733740	361742163
4	9	-4	-14951	308	350	226	361742170	361750506
5	10	-10	-14951	308	350	226	361750517	361758186
6	10	-8	-14951	308	350	226	361758193	361765307
6	10	-8	-14951	308	350	226	361765314	361773287
2	9	-1	-14951	308	350	226	361773298	361778939
3	10	-2	-14974	309	349	24	361778946	361785500
3	10	-2	-14974	309	349	24	361785508	361793235
4	9	-7	-14974	309	349	24	361793243	361801580
5	10	-9	-14974	309	349	24	361801591	361809552
3	7	-3	-14974	309	349	24	361809559	361816322
3	7	-3	-14974	309	349	24	361816329	361823750
6	9	-8	-14974	309	349	24	361823761	361830137
