8	14	10	14379	5871	1622	162	436013887	436022074
8	14	10	14379	5872	1622	162	436022097	436029732
7	14	8	14378	5874	1622	163	436029740	436038553
0	5	15	14378	5874	1622	163	436038564	436047596
2	4	15	14378	5874	1622	163	436047603	436053239
2	4	15	14378	5874	1620	163	436053247	436059867
5	8	7	14379	5874	1620	164	436059874	436068157
8	12	11	14379	5874	1620	164	436068165	436077164
7	8	16	14378	5875	1621	165	436077183	436084634
6	6	20	14378	5876	1622	165	436084641	436091597
6	6	20	14378	5876	1622	165	436091605	436099794
4	9	16	14378	5876	1622	165	436099802	436106756
6	9	5	14378	5876	1622	165	436106763	436113969
2	7	7	14377	5877	1623	164	436113980	436120907
2	7	7	14377	5877	1625	163	436120926	436129384
0	5	11	14376	5877	1627	162	436129399	436137923
2	7	11	14376	5877	1627	162	436137931	436145835
3	10	15	14375	5878	1628	162	436145842	436152107
3	10	15	14375	5878	1628	162	436152115	436158651
0	8	15	14375	5878	1628	162	436158658	436167284
-2	8	16	14375	5878	1628	162	436167291	436174730
2	12	7	14376	5877	1627	161	436174738	436183699
5	14	9	14376	5877	1626	161	436183715	436190775
5	14	9	14376	5877	1626	162	436190783	436199341
9	12	13	14376	5877	1626	162	436199348	436206001
3	11	17	14376	5877	1625	163	436206008	436212772
3	11	17	14377	5877	1625	164	436212783	436220275
6	7	9	14377	5877	1624	165	436220282	436228492
9	5	2	14377	5877	1624	165	436228499	436236831
8	5	8	14377	5878	1624	165	436236838	436243562
1	1	14	14376	5879	1624	164	436243569	436250975
1	1	14	14376	5879	1624	164	436250982	436257436
5	11	11	14376	5879	1623	164	436257444	436265699
10	14	7	14377	5877	1622	163	436265714	436273008
10	14	7	14377	5877	1622	162	436273015	436280921
8	15	10	14376	5878	1622	161	436280940	436289513
5	11	18	14376	5878	1622	161	436289520	436298122
2	10	11	14376	5878	1622	161	436298129	436303760
2	10	11	14376	5878	1621	162	436303767	436310360
5	11	6	14377	5878	1620	162	436310367	436318642
7	8	5	14377	5878	1620	162	436318653	436326890
3	8	8	14377	5878	1620	162	436326897	436333523
6	6	15	14376	5878	1621	163	436333531	436340837
6	6	15	14376	5878	1621	163	436340844	436349439
9	9	12	14376	5878	1621	163	436349447	436355084
10	9	12	14376	5878	1621	163	436355091	436361539
10	9	12	14376	5879	1621	163	436361546	436369761
0	5	13	14376	5879	1621	163	436369769	436378085
0	7	9	14376	5879	1621	163	436378092	436386675
7	11	6	14376	5879	1620	162	436386691	436393489
7	11	6	14376	5879	1620	161	436393497	436400794
8	12	6	14376	5879	1620	161	436400802	436407497
1	8	15	14376	5879	1621	162	436407504	436414903
1	7	16	14376	5879	1622	162	436414911	436421730
1	7	16	14376	5879	1622	162	436421741	436429882
5	8	12	14376	5879	1621	162	436429889	436438145
5	9	9	14376	5879	1621	162	436438152	436445967
5	9	14	14376	5879	1621	162	436445974	436452461
5	9	14	14376	5880	1620	162	436452468	436459023
5	8	12	14376	5880	1620	162	436459030	436467449
7	7	12	14376	5880	1620	162	436467456	436474543
7	9	8	14376	5880	1620	162	436474550	436481315
7	9	8	14376	5880	1620	162	436481322	436490012
4	6	11	14376	5880	1620	162	436490027	436498633
1	9	13	14376	5880	1620	162	436498640	436504271
4	9	11	14376	5880	1620	162	436504278	436511212
4	9	11	14375	5879	1621	161	436511219	436519461
6	11	12	14375	5879	1621	161	436519472	436527769
4	13	11	14375	5880	1622	160	436527777	436535028
1	9	18	14375	5880	1622	160	436535036	436541741
1	9	18	14375	5880	1622	160	436541748	436550148
2	8	17	14375	5880	1622	160	436550155	436556435
5	10	11	14374	5881	1622	160	436556442	436563235
5	10	11	14374	5881	1622	160	436563242	436570758
-1	4	11	14375	5880	1621	160	436570765	436578921
-2	5	9	14375	5880	1621	160	436578928	436587629
3	11	11	14375	5880	1620	159	436587648	436595102
9	14	14	14375	5880	1620	159	436595113	436602002
9	14	14	14375	5880	1620	159	436602009	436608516
5	9	18	14375	5880	1620	159	436608524	436616730
4	7	19	14375	5880	1620	159	436616738	436623426
4	7	19	14374	5881	1619	159	436623437	436630854
5	5	12	14374	5880	1618	159	436630861	436639146
-3	-4	8	14374	5880	1618	159	436639154	436647586
-31	1	13	14374	5882	1611	156	436647593	436653226
-31	1	13	14382	5868	1602	161	436653234	436658903
