5	-3	4	-5130	-9080	-7472	207	631439885	631447426
3	-3	5	-5130	-9080	-7472	207	631452483	631461597
5	-1	3	-5130	-9080	-7472	207	631466623	631475230
3	0	4	-5130	-9080	-7472	207	631480248	631487294
3	-1	4	-5130	-9080	-7472	207	631493010	631500948
4	-1	3	-5130	-9080	-7472	207	631505970	631514592
4	-1	5	-5130	-9080	-7472	207	631519615	631526522
2	-2	8	-5130	-9080	-7472	207	631531541	631538375
3	-2	4	-5130	-9080	-7472	207	631543398	631551385
4	-1	3	-5130	-9080	-7472	207	631556414	631564722
3	-3	4	-5130	-9080	-7472	207	631569739	631576701
5	-3	7	-5130	-9080	-7472	207	631581717	631588570
4	0	8	-5130	-9080	-7472	207	631593590	631602421
5	0	6	-5130	-9080	-7472	207	631607450	631615538
5	-1	3	-5130	-9080	-7472	207	631620559	631627244
7	-4	4	-5130	-9080	-7472	207	631632261	631639273
6	-2	4	-5130	-9080	-7472	207	631644294	631652826
2	-2	3	-5130	-9080	-7472	207	631657857	631665760
2	0	7	-5130	-9080	-7472	207	631670783	631677517
5	-1	6	-5130	-9080	-7472	207	631682536	631689435
3	0	4	-5130	-9080	-7472	207	631694457	631703020
3	0	2	-5130	-9080	-7472	207	631708051	631715935
3	0	4	-5130	-9080	-7472	207	631720956	631727681
4	-3	5	-5130	-9080	-7472	207	631732711	631739579
4	-2	5	-5130	-9080	-7472	207	631744601	631753077
4	-1	3	-5130	-9080	-7472	207	631758099	631766038
4	0	5	-5130	-9080	-7472	207	631771059	631777811
2	-1	5	-5130	-9080	-7472	207	631782831	631789728
3	0	9	-5130	-9080	-7472	207	631794748	631803269
2	-2	3	-5130	-9080	-7472	207	631808298	631816092
2	-2	4	-5130	-9080	-7472	207	631821113	631827746
4	0	7	-5130	-9080	-7472	207	631832763	631839789
2	-3	4	-5130	-9080	-7472	207	631844805	631853264
5	-1	0	-5130	-9080	-7472	207	631858292	631866262
3	-1	4	-5130	-9080	-7472	207	631871279	631878038
3	-2	6	-5130	-9080	-7472	207	631883055	631889999
4	-1	2	-5130	-9080	-7472	207	631895020	631903839
4	-2	3	-5130	-9080	-7472	207	631908867	631916554
6	-2	6	-5130	-9080	-7472	207	631921574	631928330
7	-1	4	-5130	-9080	-7472	207	631933349	631940282
4	-2	7	-5130	-9080	-7472	207	631945305	631953883
4	-1	9	-5130	-9080	-7472	207	631958901	631966706
4	-1	3	-5130	-9080	-7472	207	631971723	631978597
4	-1	7	-5130	-9080	-7472	207	631983615	631990674
1	0	5	-5130	-9080	-7472	207	631995695	632004306
4	-3	3	-5130	-9080	-7472	207	632009323	632017004
3	0	6	-5130	-9080	-7472	207	632022025	632028601
4	0	7	-5130	-9080	-7472	207	632033618	632040544
3	-1	4	-5130	-9080	-7472	207	632045564	632054247
2	-1	3	-5130	-9080	-7472	207	632059266	632067037
2	0	7	-5130	-9080	-7472	207	632072061	632078678
3	-1	5	-5130	-9080	-7472	207	632083695	632090763
6	-1	2	-5130	-9080	-7472	207	632095785	632104245
6	-2	3	-5130	-9080	-7472	207	632109263	632117126
3	-1	7	-5130	-9080	-7472	207	632122147	632128922
2	0	5	-5130	-9080	-7472	207	632133938	632140894
3	-1	6	-5130	-9080	-7472	207	632145916	632154548
4	-1	4	-5130	-9080	-7472	207	632159567	632167278
5	-1	6	-5130	-9080	-7472	207	632172296	632178959
5	-1	4	-5130	-9080	-7472	207	632183976	632190765
5	0	4	-5130	-9080	-7472	207	632195785	632204249
1	-3	3	-5130	-9080	-7472	207	632209445	632217277
4	-2	4	-5130	-9080	-7472	207	632222303	632229101
5	-2	3	-5130	-9080	-7472	207	632234117	632241170
5	-3	3	-5130	-9080	-7472	207	632246191	632254804
3	-2	4	-5130	-9080	-7472	207	632259823	632267552
3	0	5	-5130	-9080	-7472	207	632272575	632279271
6	-2	6	-5130	-9080	-7472	207	632284290	632291225
2	-1	5	-5130	-9080	-7472	207	632296246	632304792
2	-1	4	-5130	-9080	-7472	207	632309810	632317794
3	0	4	-5130	-9080	-7472	207	632322826	632329468
4	-2	6	-5130	-9080	-7472	207	632334485	632341630
3	-3	4	-5130	-9080	-7472	207	632346652	632355237
3	-1	2	-5130	-9080	-7472	207	632360259	632367936
4	-3	7	-5130	-9080	-7472	207	632372955	632379608
4	0	4	-5130	-9080	-7472	207	632384630	632391781
2	-2	5	-5130	-9080	-7472	207	632396803	632405379
3	-1	7	-5130	-9080	-7472	207	632410399	632418427
3	-3	6	-5130	-9080	-7472	207	632423460	632429968
4	-1	5	-5130	-9080	-7472	207	632434991	632442256
5	0	2	-5130	-9080	-7472	207	632447276	632455797
3	-4	0	-5130	-9080	-7472	207	632460819	632468252
4	-2	4	-5130	-9080	-7472	207	632473269	632479845
1	-2	7	-5130	-9080	-7472	207	632484867	632491819
4	-1	4	-5130	-9080	-7472	207	632496841	632505429
2	-2	4	-5130	-9080	-7472	207	632510451	632518489
4	-1	5	-5130	-9080	-7472	207	632523521	632530026
4	-2	5	-5130	-9080	-7472	207	632535049	632542173
3	-1	1	-5130	-9080	-7472	207	632547196	632555766
3	0	3	-5130	-9080	-7472	207	632560787	632568412
3	-1	5	-5130	-9080	-7472	207	632573437	632580070
4	-2	5	-5130	-9080	-7472	207	632585091	632592125
3	0	3	-5130	-9080	-7472	207	632597148	632605793
2	-1	3	-5130	-9080	-7472	207	632610815	632618558
4	0	5	-5130	-9080	-7472	207	632623592	632630254
3	-1	4	-5130	-9080	-7472	207	632635279	632642304
6	0	5	-5130	-9080	-7472	207	632647324	632655969
2	-1	5	-5130	-9080	-7472	207	632660991	632668801
3	0	7	-5130	-9080	-7472	207	632673819	632680448
0	-2	6	-5130	-9080	-7472	207	632685471	632692603
3	0	8	-5130	-9080	-7472	207	632697625	632706138
3	0	2	-5130	-9080	-7472	207	632711161	632718868
5	1	4	-5129	-9079	-7473	207	632723902	632730513
2	0	3	-5128	-9079	-7473	207	632735539	632742504
5	1	3	-5128	-9079	-7473	207	632747526	632755995
4	0	4	-5128	-9079	-7473	207	632761049	632768930
4	0	5	-5128	-9078	-7474	208	632773955	632780604
5	0	2	-5127	-9078	-7474	208	632785625	632792537
3	0	5	-5127	-9077	-7476	208	632797562	632806067
4	3	1	-5124	-9075	-7480	207	632811087	632823039
2	5	8	-5123	-9074	-7483	207	632828103	632833891
